"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15","MIDLINE_16","UPPER_16","LOWER_16","MIDLINE_17","UPPER_17","LOWER_17","MIDLINE_18","UPPER_18","LOWER_18","MIDLINE_19","UPPER_19","LOWER_19"
"Washington",2020-10-12,3,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-13,19,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-14,8,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-15,12,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-16,7,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-17,1,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-18,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,8.23809523809524,16.848719904335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-19,18,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-20,23,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-21,4,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-22,5,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-23,7,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-24,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-25,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-26,32,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-27,10,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-28,16,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-29,9,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-30,5,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-10-31,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-01,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-02,16,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-03,23,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-04,19,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-05,16,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-06,10,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-07,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-08,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-09,25,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-10,17,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-11,1,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-12,24,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-13,15,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-14,4,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-15,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,10.1428571428571,19.6972129184034,0.588501367310878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-16,23,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-17,25,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-18,18,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-19,13,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-20,21,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-21,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-22,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,18.7777777777778,31.7777777777778,5.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-23,37,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-24,32,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-25,18,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-26,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-27,3,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-28,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-29,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-11-30,67,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-01,32,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4545454545455,43.1736710374432,11.7354198716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-02,52,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-03,61,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-04,3,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-05,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-06,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-07,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-08,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-09,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-10,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-11,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-12,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83333333333333,19.2407771944467,0.425889472219945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-13,2,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-14,39,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-15,39,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-16,16,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-17,29,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
"Washington",2020-12-18,0,133,,2020-02-29,2020-03-18,2020-04-12,2020-05-26,2020-08-29,2020-09-09,2020-10-19,2020-11-16,2020-11-23,2020-12-02,,2020-12-13,2020-12-29,2021-01-05,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6111111111111,39.4939871772483,9.72823504497389,,,,,,,,,,,,,,,,,,,,,,,,
