"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15"
"Colorado",2021-01-20,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,29.6015564223513,67.2856350259901,13.0228709632774,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-21,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,29.3531016610563,66.7208864651224,12.9135660926013,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-22,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,29.1067322552585,66.1608780086898,12.8051786505619,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-23,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,28.8624307019423,65.6055698715709,12.6977009369048,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-24,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,28.6201796450002,65.0549226025727,12.5911253160063,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-25,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,28.3799618739999,64.5088970816281,12.4854442163307,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-26,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,28.1417603229611,63.9674545170162,12.3806501298925,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-27,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,27.9055580691437,63.430556442607,12.2767356117228,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-28,,,,2020-03-12,2020-03-25,2020-04-23,2020-05-28,2020-06-24,2020-10-31,2020-12-01,2020-12-25,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,27.6713383318451,62.8981647151283,12.173693279341,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-18,1,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-19,3,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-20,0,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-21,1,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-22,3,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-23,2,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-24,2,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-25,4,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-26,2,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-27,4,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-28,6,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-29,2,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-30,3,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-31,23,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,17.8244877820481,145.894446745313,2.17768648348221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-01,9,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,19.6734802901098,161.028555635194,2.40358503619804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-02,32,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,21.7142748480632,177.732575217363,2.65291678579789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-03,13,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,23.9667677108592,196.169357470729,2.92811253455828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-04,32,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,26.4529190371522,216.518647543453,3.23185523983884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-05,54,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,29.1969669847917,238.978836136737,3.56710617095508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-06,24,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,32.2256640151419,263.768893669113,3.9371337793893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-07,49,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,35.5685377100213,291.130505077946,4.34554556380304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-08,31,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,39.2581786440386,321.330426070877,4.79632324051162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-09,53,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,43.3305581188686,354.663083798953,5.29386156230729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-10,46,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,47.8253788571457,391.453447306102,5.84301116408602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-11,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,52.7864620749832,432.060195739728,6.44912585299148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-12,136,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,58.2621747067943,476.879215210177,7.11811480412069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-13,68,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,64.3059009475413,526.347458390885,7.85650017066104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-14,47,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,70.9765627096092,580.947204487499,8.67148067011569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-15,107,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,78.3391940683743,641.210761107541,9.57100176653637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-16,122,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,86.4655752968937,707.725653870429,10.5638331329891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-17,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,95.4349326710904,781.140354352726,11.6596541494551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-18,48,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,105.334710868023,862.170602211933,12.8691482697094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-19,93,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,116.261425487557,951.606383124884,14.2041071771845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-20,289,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,128.321604008903,1050.31963057055,15.6775457452632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-21,63,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,141.63282435566,1159.27272654399,17.3038289227793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-22,65,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,156.324861194607,1279.52788407726,19.0988117817662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-23,113,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,172.540951143834,1412.25750303986,21.0799940928187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-24,101,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,190.439189225048,1558.75560018038,23.2666909350617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-25,92,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,210.19407017445,1720.45042484374,25.6802210040515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-26,98,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,231.998189638851,1898.91838335817,28.3441144534711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-27,94,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,256.064121842419,2095.89940784438,31.2843422969265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-28,108,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,282.626492029957,2313.31391928173,34.5295696063424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-29,62,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,83.4850979542538,151.349057112338,46.0509084986111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-30,73,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,81.3310633773185,147.444035615146,44.8627293907702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-01,66,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,79.2326059641205,143.639769241141,43.7052069982546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-02,91,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,77.1882917445824,139.933658364467,42.5775503340923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-03,0,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,75.1967237470997,136.323170433324,41.4789888199033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-04,129,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,73.2565410439272,132.805838239359,40.4087717593287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-05,108,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,71.3664178211963,129.379258231713,39.366167825046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-06,67,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,69.5250624729267,126.041088874565,38.3504645590206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-07,65,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,67.7312167184145,122.78904904706,37.360967885651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-08,62,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,65.9836547423921,119.620916484512,36.3970016374763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-09,54,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,64.2811823573736,116.534526259834,35.4579070931199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-10,54,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,62.6226361876136,113.527769304143,34.5430425271564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-11,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,61.0068828741195,110.598590965543,33.6517827715912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-12,46,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,59.4328183001772,107.744989605087,32.7835187886557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-13,66,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,57.899366836858,104.965015228964,31.937657254624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-14,78,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,56.4054806079936,102.256768155988,31.1136201543685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-15,53,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,54.9501387741151,99.6183977194542,30.3108443863761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-16,50,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,53.5323468348674,97.0481010024978,29.5287813779559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-17,107,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,52.1511359494232,94.544121606081,28.7668967103745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-18,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,50.8055622744295,92.1047484487653,28.0246697536639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-19,32,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,49.4947063190381,89.7283145974535,27.3015933108517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-20,45,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,48.217672316576,87.4131961282992,26.5971732713708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-21,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,46.9735876124273,85.1578110170071,25.9109282734112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-22,44,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,45.7616020677099,82.9606180577646,25.2423893749841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-23,36,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,44.5808874783371,80.8201158100668,24.5910997334726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-24,28,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,43.4306370090687,78.7348415727149,23.9566142934508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-25,53,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,42.3100646421641,76.703370384287,23.3384994825576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-26,38,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,41.2184046402613,74.7243140493975,22.7363329152168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-05-27,27,204,,2020-03-18,2020-03-31,2020-04-29,2020-06-02,2020-06-23,2020-07-18,2020-08-22,2020-10-06,2020-11-04,2020-11-28,,2020-12-31,,,,,3,,,,,,,,,,,40.1549110231144,72.7963201900817,22.1497031040028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
